"index","batch_size","dropout_rate","epochs","loss","model__activation","optimizer","optimizer__learning_rate","result"
"793","32","0.3","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8840000033378601"
"794","32","0.3","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8539999723434448"
"795","32","0.3","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6610000133514404"
"796","32","0.3","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.8579999804496765"
"797","32","0.3","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8679999709129333"
"798","32","0.3","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8270000219345093"
"799","32","0.3","10","binary_crossentropy","sigmoid","Nadam","0.1","0.492000013589859"
"800","32","0.3","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.47699999809265137"
"801","32","0.3","10","categorical_crossentropy","softmax","Adadelta","0.001","0.4749999940395355"
"802","32","0.3","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5260000228881836"
"803","32","0.3","10","categorical_crossentropy","softmax","Adadelta","0.1","0.7940000295639038"
"804","32","0.3","10","categorical_crossentropy","softmax","Adam","0.0001","0.8640000224113464"
"805","32","0.3","10","categorical_crossentropy","softmax","Adam","0.001","0.8700000047683716"
"806","32","0.3","10","categorical_crossentropy","softmax","Adam","0.01","0.8299999833106995"
"807","32","0.3","10","categorical_crossentropy","softmax","Adam","0.1","0.49399998784065247"
"808","32","0.3","10","categorical_crossentropy","softmax","Adamax","0.0001","0.7689999938011169"
"809","32","0.3","10","categorical_crossentropy","softmax","Adamax","0.001","0.8830000162124634"
"810","32","0.3","10","categorical_crossentropy","softmax","Adamax","0.01","0.8529999852180481"
"811","32","0.3","10","categorical_crossentropy","softmax","Adamax","0.1","0.7200000286102295"
"812","32","0.3","10","categorical_crossentropy","softmax","Nadam","0.0001","0.8709999918937683"
"813","32","0.3","10","categorical_crossentropy","softmax","Nadam","0.001","0.871999979019165"
"814","32","0.3","10","categorical_crossentropy","softmax","Nadam","0.01","0.8410000205039978"
"815","32","0.3","10","categorical_crossentropy","softmax","Nadam","0.1","0.5"
"816","32","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5180000066757202"
"817","32","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5270000100135803"
"818","32","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5230000019073486"
"819","32","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7919999957084656"
"820","32","0.3","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8790000081062317"
"821","32","0.3","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8679999709129333"
"822","32","0.3","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8410000205039978"
"823","32","0.3","10","categorical_crossentropy","sigmoid","Adam","0.1","0.5569999814033508"
"824","32","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7739999890327454"
"825","32","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.878000020980835"
"826","32","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8569999933242798"
"827","32","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.640999972820282"
"828","32","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8690000176429749"
"829","32","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8610000014305115"
"830","32","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8519999980926514"
"831","32","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.5"
"832","32","0.3","15","binary_crossentropy","softmax","Adadelta","0.0001","0.49399998784065247"
"833","32","0.3","15","binary_crossentropy","softmax","Adadelta","0.001","0.5860000252723694"
"834","32","0.3","15","binary_crossentropy","softmax","Adadelta","0.01","0.5099999904632568"
"835","32","0.3","15","binary_crossentropy","softmax","Adadelta","0.1","0.7990000247955322"
"836","32","0.3","15","binary_crossentropy","softmax","Adam","0.0001","0.8859999775886536"
"837","32","0.3","15","binary_crossentropy","softmax","Adam","0.001","0.8420000076293945"
"838","32","0.3","15","binary_crossentropy","softmax","Adam","0.01","0.8339999914169312"
"839","32","0.3","15","binary_crossentropy","softmax","Adam","0.1","0.5099999904632568"
"840","32","0.3","15","binary_crossentropy","softmax","Adamax","0.0001","0.7860000133514404"
"841","32","0.3","15","binary_crossentropy","softmax","Adamax","0.001","0.8709999918937683"
"842","32","0.3","15","binary_crossentropy","softmax","Adamax","0.01","0.8619999885559082"
"843","32","0.3","15","binary_crossentropy","softmax","Adamax","0.1","0.7179999947547913"
"844","32","0.3","15","binary_crossentropy","softmax","Nadam","0.0001","0.8840000033378601"
"845","32","0.3","15","binary_crossentropy","softmax","Nadam","0.001","0.8640000224113464"
"846","32","0.3","15","binary_crossentropy","softmax","Nadam","0.01","0.8489999771118164"
"847","32","0.3","15","binary_crossentropy","softmax","Nadam","0.1","0.5059999823570251"
"848","32","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5040000081062317"
"849","32","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.5460000038146973"
"850","32","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5120000243186951"
"851","32","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.8009999990463257"
"852","32","0.3","15","binary_crossentropy","sigmoid","Adam","0.0001","0.890999972820282"
"853","32","0.3","15","binary_crossentropy","sigmoid","Adam","0.001","0.859000027179718"
"854","32","0.3","15","binary_crossentropy","sigmoid","Adam","0.01","0.8309999704360962"
"855","32","0.3","15","binary_crossentropy","sigmoid","Adam","0.1","0.49399998784065247"
"856","32","0.3","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.7919999957084656"
"857","32","0.3","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8730000257492065"
"858","32","0.3","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8510000109672546"
"859","32","0.3","15","binary_crossentropy","sigmoid","Adamax","0.1","0.7480000257492065"
"860","32","0.3","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8930000066757202"
"861","32","0.3","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8529999852180481"
"862","32","0.3","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8460000157356262"
"863","32","0.3","15","binary_crossentropy","sigmoid","Nadam","0.1","0.49300000071525574"
"864","32","0.3","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.5320000052452087"
"865","32","0.3","15","categorical_crossentropy","softmax","Adadelta","0.001","0.5509999990463257"
"866","32","0.3","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5210000276565552"
"867","32","0.3","15","categorical_crossentropy","softmax","Adadelta","0.1","0.8579999804496765"
"868","32","0.3","15","categorical_crossentropy","softmax","Adam","0.0001","0.8980000019073486"
"869","32","0.3","15","categorical_crossentropy","softmax","Adam","0.001","0.8679999709129333"
"870","32","0.3","15","categorical_crossentropy","softmax","Adam","0.01","0.8270000219345093"
"871","32","0.3","15","categorical_crossentropy","softmax","Adam","0.1","0.5059999823570251"
"872","32","0.3","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7829999923706055"
"873","32","0.3","15","categorical_crossentropy","softmax","Adamax","0.001","0.875"
"874","32","0.3","15","categorical_crossentropy","softmax","Adamax","0.01","0.8479999899864197"
"875","32","0.3","15","categorical_crossentropy","softmax","Adamax","0.1","0.7200000286102295"
"876","32","0.3","15","categorical_crossentropy","softmax","Nadam","0.0001","0.890999972820282"
"877","32","0.3","15","categorical_crossentropy","softmax","Nadam","0.001","0.8560000061988831"
"878","32","0.3","15","categorical_crossentropy","softmax","Nadam","0.01","0.8320000171661377"
"879","32","0.3","15","categorical_crossentropy","softmax","Nadam","0.1","0.5"
"880","32","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.4970000088214874"
"881","32","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.49900001287460327"
"882","32","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5220000147819519"
"883","32","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.8299999833106995"
"884","32","0.3","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8849999904632568"
"885","32","0.3","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8510000109672546"
"886","32","0.3","15","categorical_crossentropy","sigmoid","Adam","0.01","0.8339999914169312"
"887","32","0.3","15","categorical_crossentropy","sigmoid","Adam","0.1","0.5"
"888","32","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7940000295639038"
"889","32","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8759999871253967"
"890","32","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8550000190734863"
"891","32","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.7179999947547913"
"892","32","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8920000195503235"
"893","32","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.871999979019165"
"894","32","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.8180000185966492"
"895","32","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.49399998784065247"
"896","32","0.4","10","binary_crossentropy","softmax","Adadelta","0.0001","0.4819999933242798"
"897","32","0.4","10","binary_crossentropy","softmax","Adadelta","0.001","0.5019999742507935"
"898","32","0.4","10","binary_crossentropy","softmax","Adadelta","0.01","0.527999997138977"
"899","32","0.4","10","binary_crossentropy","softmax","Adadelta","0.1","0.7670000195503235"
"900","32","0.4","10","binary_crossentropy","softmax","Adam","0.0001","0.8450000286102295"
"901","32","0.4","10","binary_crossentropy","softmax","Adam","0.001","0.8700000047683716"
"902","32","0.4","10","binary_crossentropy","softmax","Adam","0.01","0.8309999704360962"
"903","32","0.4","10","binary_crossentropy","softmax","Adam","0.1","0.5090000033378601"
"904","32","0.4","10","binary_crossentropy","softmax","Adamax","0.0001","0.656000018119812"
"905","32","0.4","10","binary_crossentropy","softmax","Adamax","0.001","0.8899999856948853"
"906","32","0.4","10","binary_crossentropy","softmax","Adamax","0.01","0.8659999966621399"
"907","32","0.4","10","binary_crossentropy","softmax","Adamax","0.1","0.7009999752044678"
"908","32","0.4","10","binary_crossentropy","softmax","Nadam","0.0001","0.847000002861023"
"909","32","0.4","10","binary_crossentropy","softmax","Nadam","0.001","0.8560000061988831"
"910","32","0.4","10","binary_crossentropy","softmax","Nadam","0.01","0.8399999737739563"
"911","32","0.4","10","binary_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"912","32","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.49300000071525574"
"913","32","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5519999861717224"
"914","32","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5109999775886536"
"915","32","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.7549999952316284"
"916","32","0.4","10","binary_crossentropy","sigmoid","Adam","0.0001","0.8399999737739563"
"917","32","0.4","10","binary_crossentropy","sigmoid","Adam","0.001","0.8650000095367432"
"918","32","0.4","10","binary_crossentropy","sigmoid","Adam","0.01","0.8420000076293945"
"919","32","0.4","10","binary_crossentropy","sigmoid","Adam","0.1","0.5109999775886536"
"920","32","0.4","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.6570000052452087"
"921","32","0.4","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8899999856948853"
"922","32","0.4","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8550000190734863"
"923","32","0.4","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6520000100135803"
"924","32","0.4","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.8479999899864197"
"925","32","0.4","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8640000224113464"
"926","32","0.4","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8349999785423279"
"927","32","0.4","10","binary_crossentropy","sigmoid","Nadam","0.1","0.5"
"928","32","0.4","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.49799999594688416"
"929","32","0.4","10","categorical_crossentropy","softmax","Adadelta","0.001","0.48100000619888306"
"930","32","0.4","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5139999985694885"
"931","32","0.4","10","categorical_crossentropy","softmax","Adadelta","0.1","0.7919999957084656"
"932","32","0.4","10","categorical_crossentropy","softmax","Adam","0.0001","0.8529999852180481"
"933","32","0.4","10","categorical_crossentropy","softmax","Adam","0.001","0.8650000095367432"
"934","32","0.4","10","categorical_crossentropy","softmax","Adam","0.01","0.8080000281333923"
"935","32","0.4","10","categorical_crossentropy","softmax","Adam","0.1","0.5059999823570251"
"936","32","0.4","10","categorical_crossentropy","softmax","Adamax","0.0001","0.7350000143051147"
"937","32","0.4","10","categorical_crossentropy","softmax","Adamax","0.001","0.8889999985694885"
"938","32","0.4","10","categorical_crossentropy","softmax","Adamax","0.01","0.8519999980926514"
"939","32","0.4","10","categorical_crossentropy","softmax","Adamax","0.1","0.6499999761581421"
"940","32","0.4","10","categorical_crossentropy","softmax","Nadam","0.0001","0.8600000143051147"
"941","32","0.4","10","categorical_crossentropy","softmax","Nadam","0.001","0.8640000224113464"
"942","32","0.4","10","categorical_crossentropy","softmax","Nadam","0.01","0.8330000042915344"
"943","32","0.4","10","categorical_crossentropy","softmax","Nadam","0.1","0.5040000081062317"
"944","32","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.49900001287460327"
"945","32","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5249999761581421"
"946","32","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5109999775886536"
"947","32","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7850000262260437"
"948","32","0.4","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8500000238418579"
"949","32","0.4","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8529999852180481"
"950","32","0.4","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8339999914169312"
"951","32","0.4","10","categorical_crossentropy","sigmoid","Adam","0.1","0.4959999918937683"
"952","32","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7599999904632568"
"953","32","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8849999904632568"
"954","32","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8669999837875366"
"955","32","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6309999823570251"
"956","32","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.847000002861023"
